SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
800,XRP,XRP,13/10/2015 23:59,0.00538568,0.00524581,0.00526183,0.0053765,355659,178264372.1
799,XRP,XRP,12/10/2015 23:59,0.00526494,0.00517376,0.00518129,0.00526018,123326,174407641.6
798,XRP,XRP,11/10/2015 23:59,0.00518327,0.00501099,0.00503752,0.0051822,134555,168360595.3
797,XRP,XRP,10/10/2015 23:59,0.00511584,0.00496984,0.00498293,0.00503727,163088,163652073.7
796,XRP,XRP,09/10/2015 23:59,0.00503499,0.00485747,0.00503161,0.00498277,851326,161881464.2
795,XRP,XRP,08/10/2015 23:59,0.0053753,0.00503091,0.0053753,0.00503091,665310,163445448.4
794,XRP,XRP,07/10/2015 23:59,0.00547736,0.00532677,0.0053277,0.00537507,373080,174626603.6
793,XRP,XRP,06/10/2015 23:59,0.00533595,0.00499139,0.00500861,0.00532817,349154,173102904.8
792,XRP,XRP,05/10/2015 23:59,0.00523735,0.00500757,0.00523735,0.00500757,623667,162687172.7
791,XRP,XRP,04/10/2015 23:59,0.00551492,0.00523623,0.00551492,0.00523623,355762,170115935.3
790,XRP,XRP,03/10/2015 23:59,0.00590199,0.0055139,0.00585511,0.00551664,395715,179225964.8
789,XRP,XRP,02/10/2015 23:59,0.0058688,0.00544256,0.00544547,0.00586803,587722,190642010
788,XRP,XRP,01/10/2015 23:59,0.00553983,0.00542826,0.00551802,0.00544827,557597,177004743.3
787,XRP,XRP,30/09/2015 23:59,0.00558225,0.00542059,0.00558225,0.00552017,719793,179340648.3
786,XRP,XRP,29/09/2015 23:59,0.00629104,0.00557935,0.00629104,0.00557935,964995,181263302.8
785,XRP,XRP,28/09/2015 23:59,0.00657286,0.00628988,0.00653464,0.0062935,602856,204464784.6
784,XRP,XRP,27/09/2015 23:59,0.00656176,0.00643122,0.00650025,0.00653617,269143,212348707.6
783,XRP,XRP,26/09/2015 23:59,0.00665121,0.00650106,0.00665121,0.0065013,439274,211215842.4
782,XRP,XRP,25/09/2015 23:59,0.00673587,0.00662485,0.0067066,0.0066503,403453,216056591.3
781,XRP,XRP,24/09/2015 23:59,0.0067097,0.00660362,0.00666769,0.0067097,400287,217986393.2
780,XRP,XRP,23/09/2015 23:59,0.00718257,0.00666793,0.0071675,0.00666824,985902,216639430.4
779,XRP,XRP,22/09/2015 23:59,0.00724983,0.00715153,0.0072452,0.00716754,252173,232860812.3
778,XRP,XRP,21/09/2015 23:59,0.00763372,0.00724654,0.00763311,0.00724669,245324,235432257.1
777,XRP,XRP,20/09/2015 23:59,0.00768823,0.00747936,0.0074822,0.00763701,445039,248113069.8
776,XRP,XRP,19/09/2015 23:59,0.00752704,0.00736371,0.00752684,0.00748187,441298,243072843.1
775,XRP,XRP,18/09/2015 23:59,0.00753796,0.00737712,0.0073828,0.007529,501172,244604014.2
774,XRP,XRP,17/09/2015 23:59,0.00743818,0.00736259,0.00742724,0.00737193,544100,239501085.2
773,XRP,XRP,16/09/2015 23:59,0.00775197,0.00740602,0.00772115,0.00742566,316497,241246678.7
772,XRP,XRP,15/09/2015 23:59,0.00789216,0.00734414,0.00739849,0.00771955,676501,250794649.7
771,XRP,XRP,14/09/2015 23:59,0.00864533,0.00740404,0.00853521,0.00740404,274835,240544282.8
770,XRP,XRP,13/09/2015 23:59,0.0085377,0.00814994,0.00819692,0.00853182,62874.69922,277183878.4
769,XRP,XRP,12/09/2015 23:59,0.00844713,0.00814352,0.00844713,0.00819714,24818.80078,266310711.8
768,XRP,XRP,11/09/2015 23:59,0.00844425,0.0076331,0.00766054,0.00844425,77795.70313,274338882.6
767,XRP,XRP,10/09/2015 23:59,0.00771997,0.00766068,0.00768512,0.00766268,234873,248947043.1
766,XRP,XRP,09/09/2015 23:59,0.00782961,0.00766377,0.00782961,0.00767789,254159,249441189.3
765,XRP,XRP,08/09/2015 23:59,0.00797846,0.00783001,0.00791677,0.00783145,193672,254430084.6
764,XRP,XRP,07/09/2015 23:59,0.00795455,0.00788944,0.00788944,0.00791775,234100,257233820.3
763,XRP,XRP,06/09/2015 23:59,0.00794581,0.00777936,0.00786148,0.0078907,284050,256355013.3
762,XRP,XRP,05/09/2015 23:59,0.00792131,0.00735091,0.00735246,0.00786027,856833,255366395.9
761,XRP,XRP,04/09/2015 23:59,0.00743333,0.0072865,0.00742971,0.00735501,472228,238951384
760,XRP,XRP,03/09/2015 23:59,0.0076991,0.00743069,0.00769223,0.00743069,322054,241410094.6
759,XRP,XRP,02/09/2015 23:59,0.00783274,0.00769403,0.00782051,0.00770012,398976,250163403.1
758,XRP,XRP,01/09/2015 23:59,0.00788773,0.00777072,0.00788409,0.00781497,401903,253894678.3
757,XRP,XRP,31/08/2015 23:59,0.00809191,0.00787818,0.00806058,0.00788365,635572,256125971.1
756,XRP,XRP,30/08/2015 23:59,0.00805179,0.00775058,0.00775058,0.00805045,408809,261545010.8
755,XRP,XRP,29/08/2015 23:59,0.00775094,0.00736108,0.00742705,0.00775073,365144,251807633.3
754,XRP,XRP,28/08/2015 23:59,0.00755524,0.00741901,0.00755524,0.00743276,414310,241477345.3
753,XRP,XRP,27/08/2015 23:59,0.00761951,0.00747408,0.00747408,0.00755142,202412,245332400.7
752,XRP,XRP,26/08/2015 23:59,0.00750678,0.0070407,0.00713302,0.00749195,196124,243400324.6
751,XRP,XRP,25/08/2015 23:59,0.0073989,0.00709342,0.0073989,0.00712615,593316,231516123.8
750,XRP,XRP,24/08/2015 23:59,0.00764921,0.0073913,0.0075526,0.00739715,546516,240320438.8
749,XRP,XRP,23/08/2015 23:59,0.00772289,0.00754295,0.00772184,0.00755212,157580,240977210.6
748,XRP,XRP,22/08/2015 23:59,0.00788763,0.00771224,0.00787825,0.00772195,182227,246396239.9
747,XRP,XRP,21/08/2015 23:59,0.00791285,0.00784683,0.00787125,0.00788082,265646,251465551.5
746,XRP,XRP,20/08/2015 23:59,0.0078721,0.00771861,0.00776027,0.00787194,215415,251182203.6
745,XRP,XRP,19/08/2015 23:59,0.00794706,0.00752551,0.00752551,0.00775847,474702,247561540.2
744,XRP,XRP,18/08/2015 23:59,0.00833359,0.00755184,0.00830057,0.00755184,291729,240968276.2
743,XRP,XRP,17/08/2015 23:59,0.00836124,0.00826598,0.00831379,0.00830144,337092,264886926.5
742,XRP,XRP,16/08/2015 23:59,0.00841919,0.00830997,0.00841919,0.00831485,301654,265314820.2
741,XRP,XRP,15/08/2015 23:59,0.00846535,0.00832519,0.00832974,0.00842036,176135,268681491.4
740,XRP,XRP,14/08/2015 23:59,0.00833923,0.00807535,0.00814794,0.00833676,423163,266013936.5
739,XRP,XRP,13/08/2015 23:59,0.00826723,0.00814586,0.0082665,0.00814718,202934,259964713.3
738,XRP,XRP,12/08/2015 23:59,0.00859324,0.0082711,0.00859147,0.0082711,287463,263918821
737,XRP,XRP,11/08/2015 23:59,0.00876591,0.00859063,0.00875064,0.00859063,282461,274114560.5
736,XRP,XRP,10/08/2015 23:59,0.00890459,0.00874647,0.00881173,0.00875015,472973,279204612.7
735,XRP,XRP,09/08/2015 23:59,0.00882337,0.00847233,0.00848369,0.00880794,531969,281048607.9
734,XRP,XRP,08/08/2015 23:59,0.00870775,0.00816353,0.00816353,0.00847606,678295,270458797.8
733,XRP,XRP,07/08/2015 23:59,0.00815256,0.00798861,0.00801964,0.00815244,363643,260132552.3
732,XRP,XRP,06/08/2015 23:59,0.00822544,0.00802426,0.00822525,0.00802447,375521,256049215
731,XRP,XRP,05/08/2015 23:59,0.00828649,0.00822076,0.00826408,0.00822449,219269,262431563.4
730,XRP,XRP,04/08/2015 23:59,0.00831978,0.00826256,0.00827701,0.00827137,178712,263927436.3
729,XRP,XRP,03/08/2015 23:59,0.00832054,0.00822287,0.00822981,0.00828083,231262,264229291.2
728,XRP,XRP,02/08/2015 23:59,0.00823193,0.00817047,0.00822489,0.00822998,206009,262606741.4
727,XRP,XRP,01/08/2015 23:59,0.008441,0.00822008,0.00843848,0.00822199,196429,262351792.1
726,XRP,XRP,31/07/2015 23:59,0.00849393,0.00842045,0.00849356,0.00843686,423581,269207982.5
725,XRP,XRP,30/07/2015 23:59,0.008582,0.00847125,0.00851679,0.00849065,324219,270924343.5
724,XRP,XRP,29/07/2015 23:59,0.00854922,0.00827183,0.00845079,0.00851873,174525,271820335.7
723,XRP,XRP,28/07/2015 23:59,0.00860239,0.00844638,0.00856544,0.00844863,143142,269583546.2
722,XRP,XRP,27/07/2015 23:59,0.00857852,0.00811469,0.00811564,0.00856235,666090,273212186.7
721,XRP,XRP,26/07/2015 23:59,0.0081251,0.00780597,0.0078875,0.00811529,233266,258947149.6
720,XRP,XRP,25/07/2015 23:59,0.00789213,0.0076319,0.00765464,0.00788838,237028,251706780.2
719,XRP,XRP,24/07/2015 23:59,0.00769711,0.00747321,0.00748558,0.00765631,277406,244301762.6
718,XRP,XRP,23/07/2015 23:59,0.00758189,0.00744719,0.0075793,0.00748672,182970,238890391.3
717,XRP,XRP,22/07/2015 23:59,0.00771376,0.00757058,0.00770808,0.00757859,367888,241821830
716,XRP,XRP,21/07/2015 23:59,0.00795086,0.00769921,0.00795086,0.00771126,525732,246055137.5
715,XRP,XRP,20/07/2015 23:59,0.0081623,0.00794313,0.00809317,0.00794842,285165,253622569.6
714,XRP,XRP,19/07/2015 23:59,0.00809367,0.00800693,0.00806131,0.00809126,85865.29688,258180387.1
713,XRP,XRP,18/07/2015 23:59,0.00808046,0.00799674,0.00802315,0.00805963,68212.89844,257171119.6
712,XRP,XRP,17/07/2015 23:59,0.00806694,0.00795176,0.00806093,0.00802556,299869,256083995.3
711,XRP,XRP,16/07/2015 23:59,0.00857846,0.00805884,0.00851295,0.0080619,782856,257243552
710,XRP,XRP,15/07/2015 23:59,0.00870971,0.00850379,0.00863818,0.00851569,572785,271723333.7
709,XRP,XRP,14/07/2015 23:59,0.0087275,0.0085455,0.00856461,0.00863059,791771,275389626.2
708,XRP,XRP,13/07/2015 23:59,0.00861313,0.00821346,0.00861043,0.00856894,1023880,273422464
707,XRP,XRP,12/07/2015 23:59,0.00877852,0.0085848,0.00861117,0.00861367,423951,274849733.5
706,XRP,XRP,11/07/2015 23:59,0.00890944,0.0086044,0.00884767,0.00861511,407434,274895681.9
705,XRP,XRP,10/07/2015 23:59,0.00935234,0.00880597,0.00895607,0.00884711,1344950,282298465.8
704,XRP,XRP,09/07/2015 23:59,0.00948578,0.00896055,0.00946666,0.00898701,935172,286762472.2
703,XRP,XRP,08/07/2015 23:59,0.00963328,0.00938612,0.00957245,0.00944903,803026,301504861.2
702,XRP,XRP,07/07/2015 23:59,0.00995352,0.00948675,0.00988217,0.00958015,612402,305688710.5
701,XRP,XRP,06/07/2015 23:59,0.0101956,0.00987258,0.0100211,0.00987258,928027,315019728.2
700,XRP,XRP,05/07/2015 23:59,0.0107851,0.00998587,0.0107702,0.0100215,801046,319771549.7
699,XRP,XRP,04/07/2015 23:59,0.0111055,0.010774,0.0110995,0.010782,138329,344038003.2
698,XRP,XRP,03/07/2015 23:59,0.0111053,0.0110039,0.0110377,0.0110992,251150,354159395.8
697,XRP,XRP,02/07/2015 23:59,0.0112433,0.0109692,0.0111947,0.0110368,404117,352168302.2
696,XRP,XRP,01/07/2015 23:59,0.0114055,0.0110273,0.0113174,0.0111984,558248,357324724.1
695,XRP,XRP,30/06/2015 23:59,0.0120169,0.0113195,0.0119704,0.0113195,1028230,361188849.7
694,XRP,XRP,29/06/2015 23:59,0.012011,0.011485,0.0114873,0.0119766,840533,382155958.9
693,XRP,XRP,28/06/2015 23:59,0.011477,0.011268,0.0114443,0.0114671,255832,365898551.9
692,XRP,XRP,27/06/2015 23:59,0.0115823,0.0112874,0.0112896,0.0114447,347201,365183800.3
691,XRP,XRP,26/06/2015 23:59,0.0112941,0.011029,0.0110484,0.0112876,344441,360170966.9
690,XRP,XRP,25/06/2015 23:59,0.0110556,0.0108957,0.0109105,0.0110479,328795,352522487.1
689,XRP,XRP,24/06/2015 23:59,0.0110887,0.0106389,0.0106672,0.0109142,662015,348256313.7
688,XRP,XRP,23/06/2015 23:59,0.0107127,0.0104846,0.0105681,0.0106671,487296,340371710.6
687,XRP,XRP,22/06/2015 23:59,0.0105674,0.0102517,0.0102947,0.0105669,623012,337174473.8
686,XRP,XRP,21/06/2015 23:59,0.0110676,0.0102153,0.0110303,0.010314,564947,329104801.1
685,XRP,XRP,20/06/2015 23:59,0.0112876,0.0108543,0.0112876,0.0110393,660909,352248073.5
684,XRP,XRP,19/06/2015 23:59,0.0113201,0.0102775,0.0102791,0.0112069,1650080,357595946.8
683,XRP,XRP,18/06/2015 23:59,0.0102643,0.0096422,0.00968877,0.0102521,1117100,327129661.7
682,XRP,XRP,17/06/2015 23:59,0.00977443,0.00940881,0.00942722,0.00967843,1050540,308824682.9
681,XRP,XRP,16/06/2015 23:59,0.00945717,0.00858035,0.00858046,0.00942366,1523530,300695341.2
680,XRP,XRP,15/06/2015 23:59,0.00858136,0.0081443,0.00814577,0.00857882,658174,273737720.5
679,XRP,XRP,14/06/2015 23:59,0.00823897,0.0080786,0.00809324,0.00814671,315884,259949716.3
678,XRP,XRP,13/06/2015 23:59,0.00813634,0.00799379,0.00799379,0.00809285,80645.89844,258231121.7
677,XRP,XRP,12/06/2015 23:59,0.00808427,0.00799245,0.00804133,0.00805721,138738,257093900.9
676,XRP,XRP,11/06/2015 23:59,0.00804221,0.00799631,0.00799856,0.00804221,196404,256615272.7
675,XRP,XRP,10/06/2015 23:59,0.00803574,0.00798228,0.00798419,0.00799855,260571,255222145.3
674,XRP,XRP,09/06/2015 23:59,0.00801874,0.00796296,0.00800881,0.00799489,211828,255105360
673,XRP,XRP,08/06/2015 23:59,0.00800458,0.00786607,0.00786686,0.0079995,227074,255252458.4
672,XRP,XRP,07/06/2015 23:59,0.00795434,0.00785093,0.0079055,0.00787403,100994,251248892.5
671,XRP,XRP,06/06/2015 23:59,0.00796057,0.0078948,0.00795567,0.00790513,108750,252241248.4
670,XRP,XRP,05/06/2015 23:59,0.00797222,0.00787142,0.00788426,0.00795649,198828,253880071.6
669,XRP,XRP,04/06/2015 23:59,0.00800955,0.00787936,0.00800955,0.00787936,241573,251418965
668,XRP,XRP,03/06/2015 23:59,0.00814565,0.00795182,0.00800656,0.00801199,388480,255650996.2
667,XRP,XRP,02/06/2015 23:59,0.00798539,0.00742911,0.00758243,0.00798059,506304,254649067.7
666,XRP,XRP,01/06/2015 23:59,0.00829464,0.00756318,0.00827578,0.00757852,777565,241819596.4
665,XRP,XRP,31/05/2015 23:59,0.00845454,0.00817531,0.00840297,0.0082901,248303,264525083.5
664,XRP,XRP,30/05/2015 23:59,0.00909427,0.00833514,0.00905954,0.00840912,487228,268322839.3
663,XRP,XRP,29/05/2015 23:59,0.00917863,0.00781273,0.0078368,0.00905644,1949750,288977882.9
662,XRP,XRP,28/05/2015 23:59,0.00785713,0.00692143,0.00694073,0.00785713,1242990,250709637.9
661,XRP,XRP,27/05/2015 23:59,0.00701938,0.00677441,0.00679212,0.00693675,536465,221341645.2
660,XRP,XRP,26/05/2015 23:59,0.00697436,0.00676376,0.00692822,0.00679358,503514,216773297.9
659,XRP,XRP,25/05/2015 23:59,0.00695141,0.00679753,0.00684275,0.00692489,315919,220963209.8
658,XRP,XRP,24/05/2015 23:59,0.00685728,0.00676217,0.00679831,0.00680917,149015,217270752.2
657,XRP,XRP,23/05/2015 23:59,0.00682291,0.00663797,0.00663888,0.00679995,298160,216976555.4
656,XRP,XRP,22/05/2015 23:59,0.00665336,0.00655216,0.00657297,0.00664944,314421,212173999.3
655,XRP,XRP,21/05/2015 23:59,0.00665788,0.00654905,0.00663612,0.00657259,182022,209721827.1
654,XRP,XRP,20/05/2015 23:59,0.00680344,0.00653652,0.00653652,0.0066357,465374,211735575.8
653,XRP,XRP,19/05/2015 23:59,0.00653941,0.00569714,0.00574644,0.00653941,952584,208663101.3
652,XRP,XRP,18/05/2015 23:59,0.00632931,0.00574536,0.00632736,0.00574805,1185930,183411950
651,XRP,XRP,17/05/2015 23:59,0.00658619,0.00632889,0.00658619,0.00632913,350731,201953371.1
650,XRP,XRP,16/05/2015 23:59,0.00666667,0.00655879,0.00665513,0.00658775,63602.19922,210205560.7
649,XRP,XRP,15/05/2015 23:59,0.00668458,0.00656265,0.00660279,0.00665521,243151,212358111.6
648,XRP,XRP,14/05/2015 23:59,0.00685315,0.00659818,0.00685295,0.00660237,622577,210672063.7
647,XRP,XRP,13/05/2015 23:59,0.00722622,0.00685693,0.00720934,0.00685693,897919,218794704.6
646,XRP,XRP,12/05/2015 23:59,0.00737074,0.00721325,0.00736459,0.00721325,973166,230164359.7
645,XRP,XRP,11/05/2015 23:59,0.00741321,0.00736011,0.00737931,0.00736026,456632,234855235.9
644,XRP,XRP,10/05/2015 23:59,0.00757177,0.00737438,0.00757177,0.00738246,575429,235563605.7
643,XRP,XRP,09/05/2015 23:59,0.00764624,0.00747737,0.00749202,0.00757382,179858,241669626.2
642,XRP,XRP,08/05/2015 23:59,0.00753092,0.00739015,0.00753092,0.00749133,369669,239037489.8
641,XRP,XRP,07/05/2015 23:59,0.00779051,0.00752573,0.00778707,0.00752867,2231440,240228955.1
640,XRP,XRP,06/05/2015 23:59,0.00792014,0.00777004,0.00792014,0.00778238,475466,248324473.7
639,XRP,XRP,05/05/2015 23:59,0.00802011,0.00790952,0.00801667,0.00790952,553536,252381326.9
638,XRP,XRP,04/05/2015 23:59,0.00806959,0.00799683,0.00805716,0.00801697,262147,255809900.8
637,XRP,XRP,03/05/2015 23:59,0.00811473,0.00801256,0.00803589,0.00805545,438453,257037741.9
636,XRP,XRP,02/05/2015 23:59,0.00807709,0.00797763,0.0080198,0.00803712,107649,256452858.1
635,XRP,XRP,01/05/2015 23:59,0.0080799,0.00801848,0.00803457,0.00801848,663959,255858082.7
634,XRP,XRP,30/04/2015 23:59,0.00807263,0.00785266,0.00785668,0.00802912,595106,256197589.7
633,XRP,XRP,29/04/2015 23:59,0.00786304,0.00763039,0.00763282,0.00786304,549981,250898217.5
632,XRP,XRP,28/04/2015 23:59,0.00776432,0.00760684,0.00776432,0.00762987,569295,243458100.5
631,XRP,XRP,27/04/2015 23:59,0.00784568,0.00767485,0.00774174,0.00776538,779357,247782028.3
630,XRP,XRP,26/04/2015 23:59,0.00829714,0.00768403,0.00829048,0.00774017,493776,246977613.7
629,XRP,XRP,25/04/2015 23:59,0.0082925,0.00803938,0.00807957,0.00829068,211934,264543590.5
628,XRP,XRP,24/04/2015 23:59,0.00810079,0.00793548,0.00801815,0.00807693,446330,257723137.6
627,XRP,XRP,23/04/2015 23:59,0.00804561,0.00800408,0.0080265,0.00801867,397132,255864145.4
626,XRP,XRP,22/04/2015 23:59,0.00806349,0.0079541,0.00797547,0.00802505,704364,256067721.9
625,XRP,XRP,21/04/2015 23:59,0.00797522,0.00781651,0.00793317,0.00796757,678946,254233618.4
624,XRP,XRP,20/04/2015 23:59,0.00795382,0.00783492,0.00784132,0.00793162,710840,253086505.9
623,XRP,XRP,19/04/2015 23:59,0.00791622,0.00784138,0.00789858,0.00784636,197022,250365982.8
622,XRP,XRP,18/04/2015 23:59,0.00804444,0.00789797,0.00804227,0.00789994,184595,252075643
621,XRP,XRP,17/04/2015 23:59,0.00806437,0.00800835,0.00801363,0.00802544,312038,256080166.2
620,XRP,XRP,16/04/2015 23:59,0.0080137,0.00794258,0.0079552,0.00800978,246608,255580478.3
619,XRP,XRP,15/04/2015 23:59,0.00816328,0.00788139,0.00816018,0.00794882,409098,253635333
618,XRP,XRP,14/04/2015 23:59,0.00829904,0.00813919,0.00819255,0.0081589,636679,260338681.5
617,XRP,XRP,13/04/2015 23:59,0.00862296,0.00816165,0.00861225,0.00819443,372548,261472392.4
616,XRP,XRP,12/04/2015 23:59,0.00870093,0.00827057,0.00829901,0.00860976,199412,274724971.1
615,XRP,XRP,11/04/2015 23:59,0.00851686,0.00826399,0.00851506,0.00829986,255991,264836511
614,XRP,XRP,10/04/2015 23:59,0.00877584,0.00850289,0.00877584,0.00851215,494280,271610377.4
613,XRP,XRP,09/04/2015 23:59,0.0092043,0.00878012,0.00919227,0.00878012,701874,280160912
612,XRP,XRP,08/04/2015 23:59,0.00926899,0.00906247,0.00906719,0.00919803,940998,293495814.8
611,XRP,XRP,07/04/2015 23:59,0.00907968,0.0087735,0.00877516,0.00907077,1145350,289435132.5
610,XRP,XRP,06/04/2015 23:59,0.00883899,0.00873578,0.00874875,0.00878588,537916,280344705.2
609,XRP,XRP,05/04/2015 23:59,0.00885182,0.00871603,0.00884695,0.00873875,225068,278840855.2
608,XRP,XRP,04/04/2015 23:59,0.00896745,0.00871441,0.0087166,0.00884378,302715,282192210.4
607,XRP,XRP,03/04/2015 23:59,0.00872222,0.00790437,0.00790543,0.00872025,1010690,278250547
606,XRP,XRP,02/04/2015 23:59,0.00792435,0.00766526,0.00766645,0.00790557,373395,252255288.2
605,XRP,XRP,01/04/2015 23:59,0.00777195,0.00756389,0.00777195,0.00766795,708058,244673178.1
604,XRP,XRP,31/03/2015 23:59,0.00845525,0.00777155,0.00845231,0.00777155,1359970,247978904.1
603,XRP,XRP,30/03/2015 23:59,0.0086378,0.00844825,0.00849937,0.00845314,977525,269727453.8
602,XRP,XRP,29/03/2015 23:59,0.00885937,0.00846432,0.00885093,0.00849837,417819,271170677.6
601,XRP,XRP,28/03/2015 23:59,0.00890758,0.00875073,0.00888834,0.00885124,186292,282430248.1
600,XRP,XRP,27/03/2015 23:59,0.00896025,0.0087277,0.00876421,0.00889473,439537,283817951.1
599,XRP,XRP,26/03/2015 23:59,0.00911497,0.00873571,0.00911456,0.00876441,609264,279659628.6
598,XRP,XRP,25/03/2015 23:59,0.00982677,0.00911485,0.00976351,0.00911508,1160540,290849000.4
597,XRP,XRP,24/03/2015 23:59,0.0103445,0.00975656,0.0103129,0.00975656,608763,311317698.1
596,XRP,XRP,23/03/2015 23:59,0.0103814,0.0100977,0.0101977,0.0103085,670229,328929304
595,XRP,XRP,22/03/2015 23:59,0.0102455,0.0101221,0.0101815,0.010196,306080,325339592
594,XRP,XRP,21/03/2015 23:59,0.0104526,0.0101622,0.0104455,0.0101817,394129,324883299.7
593,XRP,XRP,20/03/2015 23:59,0.0105787,0.0103385,0.0104797,0.0104461,447184,333319920.7
592,XRP,XRP,19/03/2015 23:59,0.0106356,0.0102956,0.0105935,0.0104804,2771610,334414384.1
591,XRP,XRP,18/03/2015 23:59,0.0109619,0.0105157,0.0109294,0.0105753,1632590,337442505.6
590,XRP,XRP,17/03/2015 23:59,0.011033,0.0109015,0.0109657,0.010929,805396,348728560.3
589,XRP,XRP,16/03/2015 23:59,0.0110474,0.0107958,0.0108248,0.0109681,859896,349976184.7
588,XRP,XRP,15/03/2015 23:59,0.0112292,0.0108172,0.0110949,0.0108172,407154,345161184.2
587,XRP,XRP,14/03/2015 23:59,0.0110976,0.0104358,0.0104874,0.0110881,798070,353805210.9
586,XRP,XRP,13/03/2015 23:59,0.0105869,0.0103329,0.0103517,0.0105112,701607,335397167.4
585,XRP,XRP,12/03/2015 23:59,0.0103672,0.0101535,0.0102271,0.010359,687546,330540685.9
584,XRP,XRP,11/03/2015 23:59,0.0102424,0.0100435,0.0100873,0.0102294,755784,326405337.6
583,XRP,XRP,10/03/2015 23:59,0.0107046,0.0100775,0.0106396,0.0100864,1642070,321842414.7
582,XRP,XRP,09/03/2015 23:59,0.0108076,0.00996281,0.009963,0.0106431,2361390,339605905.4
581,XRP,XRP,08/03/2015 23:59,0.0105279,0.00993945,0.0105279,0.00996095,735996,317839486.9
580,XRP,XRP,07/03/2015 23:59,0.0108578,0.0105224,0.0108578,0.010535,1230270,336156591
579,XRP,XRP,06/03/2015 23:59,0.0116638,0.0108557,0.0115519,0.0108557,978284,346389663.5
578,XRP,XRP,05/03/2015 23:59,0.0116133,0.0100556,0.0100556,0.0115435,3088530,368336365.2
577,XRP,XRP,04/03/2015 23:59,0.0102218,0.00975957,0.0102218,0.010032,2851890,320106589.5
576,XRP,XRP,03/03/2015 23:59,0.0121932,0.0105928,0.0121909,0.0105928,3050010,338000905.3
575,XRP,XRP,02/03/2015 23:59,0.0122348,0.0119313,0.0122332,0.0121921,1284250,389032251.8
574,XRP,XRP,01/03/2015 23:59,0.0129923,0.0121423,0.0129923,0.0122386,1496970,390515999.5
573,XRP,XRP,28/02/2015 23:59,0.0133676,0.012995,0.0133567,0.0129979,520080,414744162.7
572,XRP,XRP,27/02/2015 23:59,0.0135471,0.0132867,0.0132944,0.0133598,910485,426291867.5
571,XRP,XRP,26/02/2015 23:59,0.013414,0.0132573,0.0134047,0.0132989,836544,424348636.7
570,XRP,XRP,25/02/2015 23:59,0.0134716,0.0133903,0.013403,0.0134012,502828,427612881.5
569,XRP,XRP,24/02/2015 23:59,0.0134241,0.0133448,0.0133507,0.0133964,627475,427459720.5
568,XRP,XRP,23/02/2015 23:59,0.0133632,0.01311,0.0131244,0.0133343,439387,425478199.4
567,XRP,XRP,22/02/2015 23:59,0.0133755,0.0130796,0.0132894,0.0131296,587911,418946518.9
566,XRP,XRP,21/02/2015 23:59,0.0135374,0.0132436,0.0134616,0.0132858,314420,423930634.7
565,XRP,XRP,20/02/2015 23:59,0.0137647,0.0134808,0.0137413,0.0134808,1036780,430152802.2
564,XRP,XRP,19/02/2015 23:59,0.0138509,0.0137579,0.0138064,0.0137579,308654,438994661.9
563,XRP,XRP,18/02/2015 23:59,0.0140493,0.0137187,0.0140283,0.0137907,384700,440041262.4
562,XRP,XRP,17/02/2015 23:59,0.0140481,0.0137223,0.0137513,0.0140307,428236,447699314.8
561,XRP,XRP,16/02/2015 23:59,0.0138528,0.0135797,0.0137455,0.0137499,391037,438739393.5
560,XRP,XRP,15/02/2015 23:59,0.0150379,0.0135663,0.0149415,0.0137124,1134340,437542822.8
559,XRP,XRP,14/02/2015 23:59,0.015029,0.0145638,0.0145638,0.0149557,816442,477214725
558,XRP,XRP,13/02/2015 23:59,0.014661,0.0140306,0.0140306,0.0145655,1005470,464764008.1
557,XRP,XRP,12/02/2015 23:59,0.0140685,0.0137739,0.0137802,0.0140395,542301,447980110
556,XRP,XRP,11/02/2015 23:59,0.0137804,0.0135877,0.0136426,0.0137764,457627,439584970.1
555,XRP,XRP,10/02/2015 23:59,0.0140066,0.0136265,0.0140033,0.0136488,850302,435513438.9
554,XRP,XRP,09/02/2015 23:59,0.0144332,0.0139944,0.0144304,0.0139944,625357,446541034.3
553,XRP,XRP,08/02/2015 23:59,0.0146512,0.0143978,0.0145761,0.0144265,446888,460328719.5
552,XRP,XRP,07/02/2015 23:59,0.015193,0.0144589,0.0151862,0.0145771,518284,465134147.3
551,XRP,XRP,06/02/2015 23:59,0.0154942,0.0144732,0.0144732,0.0151853,1790130,484540928.4
550,XRP,XRP,05/02/2015 23:59,0.0144725,0.0135026,0.0135026,0.0144663,1221720,448138129.3
549,XRP,XRP,04/02/2015 23:59,0.0135257,0.0130269,0.0130269,0.0134982,625444,418148254.7
548,XRP,XRP,03/02/2015 23:59,0.0137112,0.0129828,0.0136583,0.0130252,1264170,403495625.1
547,XRP,XRP,02/02/2015 23:59,0.0141994,0.0135337,0.0141371,0.0136701,1482760,423473385.8
546,XRP,XRP,01/02/2015 23:59,0.0143307,0.0140882,0.0142863,0.0141386,852106,437986614
545,XRP,XRP,31/01/2015 23:59,0.01464,0.0142707,0.0144406,0.014298,557619,442924519.2
544,XRP,XRP,30/01/2015 23:59,0.014815,0.0144384,0.0146909,0.014443,807399,447416340.1
543,XRP,XRP,29/01/2015 23:59,0.0149885,0.0145378,0.0149657,0.0147058,1097200,455557378.3
